model number,model name,time taken to optimise (in seconds),number of partitions,partition size,time taken to build model (in seconds)
15,model_with_separate_variables_15,0.1200392246246338,100,1000,3.3591675758361816
16,model_with_separate_variables_16,0.12388205528259275,100,1000,3.3182196617126465
17,model_with_separate_variables_17,0.11845779418945312,100,1000,3.4846837520599365
18,model_with_separate_variables_18,0.11639094352722168,100,1000,3.7143168449401855
19,model_with_separate_variables_19,0.11758780479431152,100,1000,4.121535778045653
20,model_with_separate_variables_20,0.1230771541595459,100,1000,4.068182706832887
21,model_with_separate_variables_21,0.11545014381408693,100,1000,4.372241735458373
22,model_with_separate_variables_22,0.11902713775634766,100,1000,4.415690660476685
23,model_with_separate_variables_23,0.12258005142211915,100,1000,5.056198835372925
24,model_with_separate_variables_24,0.12203383445739745,100,1000,4.884620666503906
0,model_with_pwl_costs_0,0.1379246711730957,100,1000,0.03837394714355469
1,model_with_pwl_costs_1,0.13952994346618652,100,1000,0.0389704704284668
2,model_with_pwl_costs_2,0.11138606071472168,100,1000,0.039330720901489265
3,model_with_pwl_costs_3,0.12847900390625,100,1000,0.038824796676635735
4,model_with_pwl_costs_4,0.13576412200927734,100,1000,0.0398256778717041
5,model_with_pwl_costs_5,0.1379082202911377,100,1000,0.03986072540283203
6,model_with_pwl_costs_6,0.1376199722290039,100,1000,0.03904891014099121
7,model_with_pwl_costs_7,0.13945412635803225,100,1000,0.04036688804626465
8,model_with_pwl_costs_8,0.13540887832641602,100,1000,0.03998756408691406
9,model_with_pwl_costs_9,0.13194704055786133,100,1000,0.03937053680419922
10,model_with_pwl_costs_10,0.13524794578552246,100,1000,0.04030275344848633
11,model_with_pwl_costs_11,0.14031314849853516,100,1000,0.040149450302124016
12,model_with_pwl_costs_12,0.13237285614013672,100,1000,0.040419578552246094
13,model_with_pwl_costs_13,0.13730216026306152,100,1000,0.04082155227661133
14,model_with_pwl_costs_14,0.0995182991027832,100,1000,0.04054045677185058
15,model_with_pwl_costs_15,0.14284706115722656,100,1000,0.039885759353637695
16,model_with_pwl_costs_16,0.10927200317382812,100,1000,0.040456533432006836
17,model_with_pwl_costs_17,0.10451889038085938,100,1000,0.04275679588317871
18,model_with_pwl_costs_18,0.1390399932861328,100,1000,0.04028749465942383
19,model_with_pwl_costs_19,0.13874197006225586,100,1000,0.04115557670593262
20,model_with_pwl_costs_20,0.13920307159423828,100,1000,0.04142260551452637
21,model_with_pwl_costs_21,0.13689804077148438,100,1000,0.041217565536499016
22,model_with_pwl_costs_22,0.13545703887939453,100,1000,0.04134559631347656
23,model_with_pwl_costs_23,0.10824704170227052,100,1000,0.04167866706848145
24,model_with_pwl_costs_24,0.10303807258605956,100,1000,0.04136562347412109
0,model_with_separate_variables_0,0.30421805381774897,250,1000,1.2977406978607178
1,model_with_separate_variables_1,0.3260760307312012,250,1000,1.8434708118438718
2,model_with_separate_variables_2,0.33064818382263184,250,1000,2.326832771301269
3,model_with_separate_variables_3,0.35236501693725586,250,1000,2.9458556175231934
4,model_with_separate_variables_4,0.3571319580078125,250,1000,3.290611982345581
5,model_with_separate_variables_5,0.3351631164550781,250,1000,3.6180598735809326
6,model_with_separate_variables_6,0.3150138854980469,250,1000,4.32385778427124
7,model_with_separate_variables_7,0.33766984939575195,250,1000,4.703242778778076
8,model_with_separate_variables_8,0.3271219730377197,250,1000,4.909607887268066
9,model_with_separate_variables_9,0.33138203620910645,250,1000,5.738955974578857
10,model_with_separate_variables_10,0.32950997352600103,250,1000,5.808811664581299
11,model_with_separate_variables_11,0.3322422504425049,250,1000,6.326578855514526
12,model_with_separate_variables_12,0.3387119770050049,250,1000,7.259980916976929
13,model_with_separate_variables_13,0.3287050724029541,250,1000,7.348858833312987
14,model_with_separate_variables_14,0.3362576961517334,250,1000,7.714536905288696
15,model_with_separate_variables_15,0.3279879093170166,250,1000,8.571358919143679
16,model_with_separate_variables_16,0.3315358161926269,250,1000,8.467507839202879
17,model_with_separate_variables_17,0.34064197540283203,250,1000,8.868937730789186
18,model_with_separate_variables_18,0.32945895195007324,250,1000,9.400979995727539
19,model_with_separate_variables_19,0.32756590843200684,250,1000,10.610607862472532
20,model_with_separate_variables_20,0.35557103157043457,250,1000,10.492031812667848
21,model_with_separate_variables_21,0.33364200592041016,250,1000,10.852349758148193
22,model_with_separate_variables_22,0.33734798431396484,250,1000,11.36189889907837
23,model_with_separate_variables_23,0.3382248878479004,250,1000,12.282367706298828
24,model_with_separate_variables_24,0.3183388710021973,250,1000,11.99595308303833
0,model_with_pwl_costs_0,0.48936581611633295,250,1000,0.0970017910003662
1,model_with_pwl_costs_1,0.5583429336547852,250,1000,0.1068878173828125
2,model_with_pwl_costs_2,0.5699820518493652,250,1000,0.09690070152282716
3,model_with_pwl_costs_3,0.5429198741912842,250,1000,0.09576892852783203
4,model_with_pwl_costs_4,0.5775511264801025,250,1000,0.09351110458374023
5,model_with_pwl_costs_5,0.5534050464630127,250,1000,0.09581995010375977
6,model_with_pwl_costs_6,0.5672059059143066,250,1000,0.09677910804748537
7,model_with_pwl_costs_7,0.5667812824249268,250,1000,0.0964658260345459
8,model_with_pwl_costs_8,0.4837467670440674,250,1000,0.09763193130493164
9,model_with_pwl_costs_9,0.5647773742675781,250,1000,0.0970456600189209
10,model_with_pwl_costs_10,0.5639088153839111,250,1000,0.0969257354736328
11,model_with_pwl_costs_11,0.5568199157714844,250,1000,0.10117077827453612
12,model_with_pwl_costs_12,0.5580229759216309,250,1000,0.09719300270080566
13,model_with_pwl_costs_13,0.559481143951416,250,1000,0.09761381149291992
14,model_with_pwl_costs_14,0.5666460990905762,250,1000,0.09719491004943848
15,model_with_pwl_costs_15,0.5535759925842285,250,1000,0.10022902488708496
16,model_with_pwl_costs_16,0.5448229312896729,250,1000,0.09865379333496094
17,model_with_pwl_costs_17,0.567497968673706,250,1000,0.097031831741333
18,model_with_pwl_costs_18,0.5284988880157471,250,1000,0.09702777862548828
19,model_with_pwl_costs_19,0.5571470260620117,250,1000,0.09698796272277832
20,model_with_pwl_costs_20,0.5351300239562988,250,1000,0.0985431671142578
21,model_with_pwl_costs_21,0.5638039112091064,250,1000,0.10033869743347168
22,model_with_pwl_costs_22,0.5461361408233643,250,1000,0.0990426540374756
23,model_with_pwl_costs_23,0.5684852600097656,250,1000,0.09993290901184082
24,model_with_pwl_costs_24,0.5663390159606934,250,1000,0.10124492645263672
0,model_with_separate_variables_0,0.8333041667938232,500,1000,2.6366183757781982
1,model_with_separate_variables_1,0.7717292308807373,500,1000,3.633287191390991
2,model_with_separate_variables_2,0.7996060848236084,500,1000,4.997782230377197
3,model_with_separate_variables_3,0.7936708927154541,500,1000,5.739246129989624
4,model_with_separate_variables_4,0.7939960956573486,500,1000,6.71784257888794
5,model_with_separate_variables_5,0.8086190223693848,500,1000,7.800242185592651
6,model_with_separate_variables_6,0.7315659523010254,500,1000,8.321150064468384
7,model_with_separate_variables_7,0.804142951965332,500,1000,10.180467128753662
8,model_with_separate_variables_8,0.7819159030914307,500,1000,11.145961046218872
9,model_with_separate_variables_9,0.8122289180755615,500,1000,11.525856256484985
10,model_with_separate_variables_10,0.8039708137512207,500,1000,12.499630451202393
11,model_with_separate_variables_11,0.8535177707672119,500,1000,14.329959154129028
12,model_with_separate_variables_12,0.7746639251708984,500,1000,14.193658351898193
13,model_with_separate_variables_13,0.7833700180053711,500,1000,16.132635116577152
14,model_with_separate_variables_14,0.8099608421325684,500,1000,16.086888313293453
15,model_with_separate_variables_15,0.8024811744689941,500,1000,16.972561359405518
16,model_with_separate_variables_16,0.7761321067810059,500,1000,17.992254972457886
17,model_with_separate_variables_17,0.7783389091491699,500,1000,20.11669635772705
18,model_with_separate_variables_18,0.7898323535919191,500,1000,20.051136255264282
19,model_with_separate_variables_19,0.7970349788665771,500,1000,21.10874938964844
20,model_with_separate_variables_20,0.7484159469604492,500,1000,21.752862215042114
21,model_with_separate_variables_21,0.8079290390014648,500,1000,24.61493897438049
22,model_with_separate_variables_22,0.7991919517517091,500,1000,24.43926239013672
23,model_with_separate_variables_23,0.8013508319854736,500,1000,24.48256611824036
24,model_with_separate_variables_24,0.7696812152862549,500,1000,25.386093378067017
0,model_with_pwl_costs_0,1.165143966674805,500,1000,0.201221227645874
1,model_with_pwl_costs_1,1.136469841003418,500,1000,0.2119011878967285
2,model_with_pwl_costs_2,1.1406378746032717,500,1000,0.19984817504882807
3,model_with_pwl_costs_3,1.1600799560546875,500,1000,0.1966991424560547
4,model_with_pwl_costs_4,1.1545331478118896,500,1000,0.19925904273986814
5,model_with_pwl_costs_5,1.1136372089385986,500,1000,0.200922966003418
6,model_with_pwl_costs_6,1.1597168445587158,500,1000,0.19676899909973145
7,model_with_pwl_costs_7,1.1819758415222168,500,1000,0.20098233222961426
8,model_with_pwl_costs_8,1.1447982788085938,500,1000,0.20145344734191892
9,model_with_pwl_costs_9,1.096095085144043,500,1000,0.20163822174072266
10,model_with_pwl_costs_10,1.1480109691619873,500,1000,0.1999163627624512
11,model_with_pwl_costs_11,1.1325759887695312,500,1000,0.202545166015625
12,model_with_pwl_costs_12,1.1510069370269775,500,1000,0.20258522033691406
13,model_with_pwl_costs_13,1.141963005065918,500,1000,0.20557093620300293
14,model_with_pwl_costs_14,1.1509079933166504,500,1000,0.20398616790771484
15,model_with_pwl_costs_15,1.1048991680145264,500,1000,0.20961713790893555
16,model_with_pwl_costs_16,1.1498680114746094,500,1000,0.20436906814575195
17,model_with_pwl_costs_17,1.1632330417633057,500,1000,0.20594406127929688
18,model_with_pwl_costs_18,1.154980182647705,500,1000,0.20740318298339844
19,model_with_pwl_costs_19,1.1583988666534424,500,1000,0.20676612854003906
20,model_with_pwl_costs_20,1.1899306774139404,500,1000,0.21104812622070312
21,model_with_pwl_costs_21,1.1679742336273191,500,1000,0.2094480991363525
22,model_with_pwl_costs_22,1.162592887878418,500,1000,0.21050238609313965
23,model_with_pwl_costs_23,1.1228690147399902,500,1000,0.20867204666137693
24,model_with_pwl_costs_24,1.1299231052398682,500,1000,0.20817327499389648
0,model_with_separate_variables_0,0.007283926010131836,5,2000,0.05297613143920898
1,model_with_separate_variables_1,0.0074388980865478516,5,2000,0.06973910331726074
2,model_with_separate_variables_2,0.00716710090637207,5,2000,0.08676004409790039
3,model_with_separate_variables_3,0.007401943206787109,5,2000,0.10455322265625
4,model_with_separate_variables_4,0.0072858333587646484,5,2000,0.1272122859954834
5,model_with_separate_variables_5,0.007220983505249022,5,2000,0.1401355266571045
6,model_with_separate_variables_6,0.007367134094238281,5,2000,0.1580493450164795
7,model_with_separate_variables_7,0.007158994674682617,5,2000,0.17468905448913574
8,model_with_separate_variables_8,0.007308006286621094,5,2000,0.1956183910369873
9,model_with_separate_variables_9,0.007042884826660156,5,2000,0.20842623710632324
10,model_with_separate_variables_10,0.007230281829833984,5,2000,0.22758793830871585
11,model_with_separate_variables_11,0.007025003433227539,5,2000,0.2450213432312012
12,model_with_separate_variables_12,0.006991863250732422,5,2000,0.2639632225036621
13,model_with_separate_variables_13,0.0072498321533203125,5,2000,0.2807002067565918
14,model_with_separate_variables_14,0.007044076919555664,5,2000,0.30092287063598633
15,model_with_separate_variables_15,0.007142305374145508,5,2000,0.32224321365356445
16,model_with_separate_variables_16,0.006878852844238281,5,2000,0.33597421646118164
17,model_with_separate_variables_17,0.007016181945800781,5,2000,0.3575572967529297
18,model_with_separate_variables_18,0.007050991058349609,5,2000,0.3726811408996582
19,model_with_separate_variables_19,0.00693202018737793,5,2000,0.3910012245178223
20,model_with_separate_variables_20,0.007036924362182617,5,2000,0.4099769592285156
21,model_with_separate_variables_21,0.006837844848632813,5,2000,0.4270942211151123
22,model_with_separate_variables_22,0.007154941558837891,5,2000,0.4405412673950195
23,model_with_separate_variables_23,0.006981134414672852,5,2000,0.4645280838012695
24,model_with_separate_variables_24,0.00690913200378418,5,2000,0.4721662998199463
0,model_with_pwl_costs_0,0.00958108901977539,5,2000,0.00481724739074707
1,model_with_pwl_costs_1,0.009824037551879885,5,2000,0.004836082458496094
2,model_with_pwl_costs_2,0.013299942016601562,5,2000,0.005125284194946289
3,model_with_pwl_costs_3,0.01047682762145996,5,2000,0.004852294921875
4,model_with_pwl_costs_4,0.01313471794128418,5,2000,0.00485539436340332
5,model_with_pwl_costs_5,0.012875080108642578,5,2000,0.004860162734985352
6,model_with_pwl_costs_6,0.009344100952148438,5,2000,0.005003213882446289
7,model_with_pwl_costs_7,0.010993003845214844,5,2000,0.004932880401611328
8,model_with_pwl_costs_8,0.013390064239501951,5,2000,0.004860162734985352
9,model_with_pwl_costs_9,0.009095907211303713,5,2000,0.004862308502197266
10,model_with_pwl_costs_10,0.01311016082763672,5,2000,0.004874229431152344
11,model_with_pwl_costs_11,0.010886907577514648,5,2000,0.005026340484619141
12,model_with_pwl_costs_12,0.012609004974365234,5,2000,0.005600214004516602
13,model_with_pwl_costs_13,0.010458707809448242,5,2000,0.004887104034423828
14,model_with_pwl_costs_14,0.013349056243896484,5,2000,0.004893064498901367
15,model_with_pwl_costs_15,0.009672880172729492,5,2000,0.005051136016845703
16,model_with_pwl_costs_16,0.013516902923583984,5,2000,0.0048980712890625
17,model_with_pwl_costs_17,0.013420820236206056,5,2000,0.004919290542602539
18,model_with_pwl_costs_18,0.013245105743408205,5,2000,0.004925251007080078
19,model_with_pwl_costs_19,0.009067773818969728,5,2000,0.005101203918457031
20,model_with_pwl_costs_20,0.011281967163085938,5,2000,0.004927158355712891
21,model_with_pwl_costs_21,0.010444879531860352,5,2000,0.00493621826171875
22,model_with_pwl_costs_22,0.01097393035888672,5,2000,0.004935503005981445
23,model_with_pwl_costs_23,0.009654998779296877,5,2000,0.005059003829956055
24,model_with_pwl_costs_24,0.010650157928466795,5,2000,0.004982233047485352
0,model_with_separate_variables_0,0.047309160232543945,20,2000,0.22263717651367188
1,model_with_separate_variables_1,0.04982495307922363,20,2000,0.32079124450683594
2,model_with_separate_variables_2,0.04722404479980469,20,2000,0.3845810890197754
3,model_with_separate_variables_3,0.04790401458740234,20,2000,0.4655947685241699
4,model_with_separate_variables_4,0.04739117622375488,20,2000,0.5504369735717773
5,model_with_separate_variables_5,0.04629588127136231,20,2000,0.5826377868652344
6,model_with_separate_variables_6,0.045068025588989265,20,2000,0.7038390636444092
7,model_with_separate_variables_7,0.049829721450805664,20,2000,0.7196497917175293
8,model_with_separate_variables_8,0.04624319076538086,20,2000,0.8588080406188965
9,model_with_separate_variables_9,0.048557043075561516,20,2000,0.8542110919952393
10,model_with_separate_variables_10,0.04754495620727539,20,2000,1.007049798965454
11,model_with_separate_variables_11,0.04637002944946289,20,2000,1.0106201171875
12,model_with_separate_variables_12,0.04741382598876953,20,2000,1.0818169116973877
